"state","fdid","fd_name","year","fires","batteries"
"CA","33075","RIVERSIDE FD","2018","136","0"
"CA","33075","RIVERSIDE FD","2019","111","0"
"CA","33075","RIVERSIDE FD","2020","154","0"
"CA","33075","RIVERSIDE FD","2021","156","0"
"CA","33075","RIVERSIDE FD","2022","111","0"
"CA","33075","RIVERSIDE FD","2023","113","0"
"CA","33090","RIVERSIDE CFD","2006","68","0"
"CA","33090","RIVERSIDE CFD","2007","280","1"
"CA","33090","RIVERSIDE CFD","2008","281","0"
"CA","33090","RIVERSIDE CFD","2009","257","0"
"CA","33090","RIVERSIDE CFD","2010","157","0"
"CA","33090","RIVERSIDE CFD","2011","152","0"
"CA","33090","RIVERSIDE CFD","2012","123","0"
"CA","33090","RIVERSIDE CFD","2013","204","0"
"CA","33090","RIVERSIDE CFD","2014","209","0"
"CA","33090","RIVERSIDE CFD","2015","190","0"
"CA","33090","RIVERSIDE CFD","2016","175","1"
"CA","33090","RIVERSIDE CFD","2017","168","0"
"CA","33090","RIVERSIDE CFD","2018","164","1"
"CA","33090","RIVERSIDE CFD","2019","118","0"
"CA","33090","RIVERSIDE CFD","2020","235","0"
"CA","33090","RIVERSIDE CFD","2021","272","1"
"CA","33090","RIVERSIDE CFD","2022","224","2"
"CA","33090","RIVERSIDE CFD","2023","227","1"
"CA","34090","SACRAMENTO METROPOLITAN FD","2005","377","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2006","118","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2007","103","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2008","167","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2009","175","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2010","339","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2011","325","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2012","266","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2013","325","1"
"CA","34090","SACRAMENTO METROPOLITAN FD","2014","248","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2015","240","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2016","252","1"
"CA","34090","SACRAMENTO METROPOLITAN FD","2017","224","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2018","212","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2019","219","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2020","140","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2021","409","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2022","406","0"
"CA","34090","SACRAMENTO METROPOLITAN FD","2023","433","0"
"CA","36170","ONTARIO FD","2005","129","0"
"CA","36170","ONTARIO FD","2006","90","0"
"CA","36170","ONTARIO FD","2007","124","0"
"CA","36170","ONTARIO FD","2008","125","0"
"CA","36170","ONTARIO FD","2009","84","0"
"CA","36170","ONTARIO FD","2010","122","1"
"CA","36170","ONTARIO FD","2011","126","1"
"CA","36170","ONTARIO FD","2012","82","1"
"CA","36170","ONTARIO FD","2013","97","0"
"CA","36170","ONTARIO FD","2014","90","0"
"CA","36170","ONTARIO FD","2017","69","0"
"CA","36170","ONTARIO FD","2019","97","0"
"CA","36170","ONTARIO FD","2020","85","1"
"CA","36170","ONTARIO FD","2021","78","0"
"CA","36170","ONTARIO FD","2022","75","0"
"CA","36170","ONTARIO FD","2023","85","0"
"CA","36193","SAN BERNANDINO COUNTY FD","2005","81","0"
"CA","36193","SAN BERNANDINO COUNTY FD","2007","127","0"
"CA","36193","SAN BERNANDINO COUNTY FD","2008","302","0"
"CA","36193","SAN BERNANDINO COUNTY FD","2009","305","0"
"CA","36193","SAN BERNANDINO COUNTY FD","2015","199","0"
"CA","36193","SAN BERNANDINO COUNTY FD","2017","127","0"
"CA","36193","SAN BERNANDINO COUNTY FD","2018","347","0"
"CA","36193","SAN BERNANDINO COUNTY FD","2019","394","0"
"CA","36193","SAN BERNANDINO COUNTY FD","2020","464","0"
"CA","36193","SAN BERNANDINO COUNTY FD","2021","387","1"
"CA","36193","SAN BERNANDINO COUNTY FD","2022","351","0"
"CA","36193","SAN BERNANDINO COUNTY FD","2023","375","0"
"CA","36220","VICTORVILLE FD","2006","40","0"
"CA","36220","VICTORVILLE FD","2007","44","0"
"CA","36220","VICTORVILLE FD","2008","30","0"
"CA","36220","VICTORVILLE FD","2019","40","1"
"CA","36220","VICTORVILLE FD","2020","30","1"
"CA","36220","VICTORVILLE FD","2021","177","0"
"CA","36220","VICTORVILLE FD","2022","316","0"
"CA","36220","VICTORVILLE FD","2023","259","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2005","329","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2007","495","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2010","788","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2011","776","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2012","168","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2013","274","1"
"CA","37140","SAN DIEGO FIRE RESCUE","2014","508","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2015","263","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2016","283","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2017","449","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2018","288","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2019","564","1"
"CA","37140","SAN DIEGO FIRE RESCUE","2020","562","1"
"CA","37140","SAN DIEGO FIRE RESCUE","2021","554","0"
"CA","37140","SAN DIEGO FIRE RESCUE","2022","574","2"
"CA","37140","SAN DIEGO FIRE RESCUE","2023","543","0"
"CA","38005","SAN FRANCISCO FD","2005","639","0"
"CA","38005","SAN FRANCISCO FD","2006","486","0"
"CA","38005","SAN FRANCISCO FD","2007","1694","0"
"CA","38005","SAN FRANCISCO FD","2008","1457","0"
"CA","38005","SAN FRANCISCO FD","2009","1535","0"
"CA","38005","SAN FRANCISCO FD","2010","1752","0"
"CA","38005","SAN FRANCISCO FD","2011","1603","0"
"CA","38005","SAN FRANCISCO FD","2012","474","0"
"CA","38005","SAN FRANCISCO FD","2013","1266","0"
"CA","38005","SAN FRANCISCO FD","2014","397","0"
"CA","38005","SAN FRANCISCO FD","2015","267","0"
"CA","38005","SAN FRANCISCO FD","2016","300","0"
"CA","38005","SAN FRANCISCO FD","2017","331","0"
"CA","38005","SAN FRANCISCO FD","2018","279","0"
"CA","38005","SAN FRANCISCO FD","2019","244","0"
"CA","38005","SAN FRANCISCO FD","2020","170","1"
"CA","38005","SAN FRANCISCO FD","2021","174","1"
"CA","38005","SAN FRANCISCO FD","2022","275","1"
"CA","38005","SAN FRANCISCO FD","2023","277","0"
"CA","39065","STOCKTON FD","2007","202","0"
"CA","39065","STOCKTON FD","2008","251","0"
"CA","39065","STOCKTON FD","2009","101","0"
"CA","39065","STOCKTON FD","2010","160","0"
"CA","39065","STOCKTON FD","2013","137","0"
"CA","39065","STOCKTON FD","2014","98","0"
"CA","39065","STOCKTON FD","2015","37","0"
"CA","39065","STOCKTON FD","2016","195","0"
"CA","39065","STOCKTON FD","2017","223","0"
"CA","39065","STOCKTON FD","2018","217","1"
"CA","39065","STOCKTON FD","2019","199","0"
"CA","39065","STOCKTON FD","2020","397","0"
"CA","39065","STOCKTON FD","2021","596","0"
"CA","39065","STOCKTON FD","2022","711","0"
"CA","39065","STOCKTON FD","2023","570","0"
"CA","42035","SANTA BARBARA CFD","2005","63","0"
"CA","42035","SANTA BARBARA CFD","2010","42","0"
"CA","42035","SANTA BARBARA CFD","2011","38","0"
"CA","42035","SANTA BARBARA CFD","2012","21","0"
"CA","42035","SANTA BARBARA CFD","2013","47","0"
"CA","42035","SANTA BARBARA CFD","2014","44","0"
"CA","42035","SANTA BARBARA CFD","2015","50","1"
"CA","42035","SANTA BARBARA CFD","2016","35","0"
"CA","42035","SANTA BARBARA CFD","2017","77","0"
"CA","42035","SANTA BARBARA CFD","2018","85","0"
"CA","42035","SANTA BARBARA CFD","2019","67","0"
"CA","42035","SANTA BARBARA CFD","2020","46","0"
"CA","42035","SANTA BARBARA CFD","2021","34","0"
"CA","42035","SANTA BARBARA CFD","2022","38","0"
"CA","42035","SANTA BARBARA CFD","2023","72","0"
"CA","43070","SAN JOSE FD","2010","118","0"
"CA","43070","SAN JOSE FD","2011","230","0"
"CA","43070","SAN JOSE FD","2012","6","0"
"CA","43070","SAN JOSE FD","2013","36","1"
"CA","43070","SAN JOSE FD","2015","215","0"
"CA","43070","SAN JOSE FD","2016","190","0"
"CA","43070","SAN JOSE FD","2017","275","0"
"CA","43070","SAN JOSE FD","2020","220","0"
"CA","43070","SAN JOSE FD","2021","120","0"
"CA","43070","SAN JOSE FD","2022","245","0"
"CA","43070","SAN JOSE FD","2023","222","0"
"CA","45055","REDDING FD","2005","121","0"
"CA","45055","REDDING FD","2006","148","0"
"CA","45055","REDDING FD","2007","38","0"
"CA","45055","REDDING FD","2008","59","0"
"CA","45055","REDDING FD","2009","101","0"
"CA","45055","REDDING FD","2010","107","0"
"CA","45055","REDDING FD","2011","65","0"
"CA","45055","REDDING FD","2012","73","0"
"CA","45055","REDDING FD","2013","36","0"
"CA","45055","REDDING FD","2014","128","0"
"CA","45055","REDDING FD","2015","102","0"
"CA","45055","REDDING FD","2016","113","0"
"CA","45055","REDDING FD","2017","114","0"
"CA","45055","REDDING FD","2019","120","1"
"CA","45055","REDDING FD","2020","127","1"
"CA","45055","REDDING FD","2021","110","0"
"CA","45055","REDDING FD","2022","96","1"
"CA","45055","REDDING FD","2023","56","0"
"CA","49145","SANTA ROSA FD","2005","87","0"
"CA","49145","SANTA ROSA FD","2006","120","0"
"CA","49145","SANTA ROSA FD","2007","92","0"
"CA","49145","SANTA ROSA FD","2008","89","0"
"CA","49145","SANTA ROSA FD","2009","95","0"
"CA","49145","SANTA ROSA FD","2010","128","0"
"CA","49145","SANTA ROSA FD","2011","105","0"
"CA","49145","SANTA ROSA FD","2012","101","0"
"CA","49145","SANTA ROSA FD","2013","102","0"
"CA","49145","SANTA ROSA FD","2014","90","0"
"CA","49145","SANTA ROSA FD","2015","29","0"
"CA","49145","SANTA ROSA FD","2016","36","0"
"CA","49145","SANTA ROSA FD","2017","80","1"
"CA","49145","SANTA ROSA FD","2018","15","0"
"CA","49145","SANTA ROSA FD","2019","56","0"
"CA","49145","SANTA ROSA FD","2020","30","0"
"CA","49145","SANTA ROSA FD","2021","12","0"
"CA","49145","SANTA ROSA FD","2022","13","0"
"CA","49145","SANTA ROSA FD","2023","19","0"
"CA","50040","MODESTO FD","2005","214","0"
"CA","50040","MODESTO FD","2006","229","0"
"CA","50040","MODESTO FD","2007","273","0"
"CA","50040","MODESTO FD","2008","284","0"
"CA","50040","MODESTO FD","2009","264","0"
"CA","50040","MODESTO FD","2010","54","0"
"CA","50040","MODESTO FD","2011","178","0"
"CA","50040","MODESTO FD","2015","175","1"
"CA","50040","MODESTO FD","2016","169","0"
"CA","50040","MODESTO FD","2017","166","0"
"CA","50040","MODESTO FD","2018","164","0"
"CA","50040","MODESTO FD","2019","165","0"
"CA","50040","MODESTO FD","2020","162","0"
"CA","50040","MODESTO FD","2021","143","0"
"CA","50040","MODESTO FD","2022","215","0"
"CA","50040","MODESTO FD","2023","208","0"
"CA","54045","VISALIA FD","2005","49","0"
"CA","54045","VISALIA FD","2006","106","0"
"CA","54045","VISALIA FD","2007","94","0"
"CA","54045","VISALIA FD","2008","88","0"
"CA","54045","VISALIA FD","2009","100","0"
"CA","54045","VISALIA FD","2010","111","0"
"CA","54045","VISALIA FD","2011","113","0"
"CA","54045","VISALIA FD","2012","79","0"
"CA","54045","VISALIA FD","2013","107","0"
"CA","54045","VISALIA FD","2014","105","0"
"CA","54045","VISALIA FD","2015","91","0"
"CA","54045","VISALIA FD","2016","92","0"
"CA","54045","VISALIA FD","2017","80","1"
"CA","54045","VISALIA FD","2018","43","0"
"CA","54045","VISALIA FD","2019","80","0"
"CA","54045","VISALIA FD","2020","76","0"
"CA","54045","VISALIA FD","2021","92","0"
"CA","54045","VISALIA FD","2022","98","0"
"CA","54045","VISALIA FD","2023","95","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2005","84","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2006","55","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2007","78","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2012","41","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2013","123","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2014","170","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2015","50","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2016","100","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2017","194","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2018","113","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2019","207","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2020","155","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2021","156","1"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2022","177","0"
"CA","54050","TULARE COUNTY FIRE DEPARTMENT","2023","183","0"
"CA","56020","VENTURA COUNTY FD","2005","162","0"
"CA","56020","VENTURA COUNTY FD","2006","86","0"
"CA","56020","VENTURA COUNTY FD","2007","160","0"
"CA","56020","VENTURA COUNTY FD","2008","184","0"
"CA","56020","VENTURA COUNTY FD","2009","122","0"
"CA","56020","VENTURA COUNTY FD","2010","156","0"
"CA","56020","VENTURA COUNTY FD","2011","156","0"
"CA","56020","VENTURA COUNTY FD","2012","75","0"
"CA","56020","VENTURA COUNTY FD","2013","169","0"
"CA","56020","VENTURA COUNTY FD","2014","166","0"
"CA","56020","VENTURA COUNTY FD","2015","165","0"
"CA","56020","VENTURA COUNTY FD","2016","172","1"
"CA","56020","VENTURA COUNTY FD","2017","174","0"
"CA","56020","VENTURA COUNTY FD","2018","195","0"
"CA","56020","VENTURA COUNTY FD","2019","184","0"
"CA","56020","VENTURA COUNTY FD","2020","12","0"
"CA","56020","VENTURA COUNTY FD","2021","130","0"
"CA","56020","VENTURA COUNTY FD","2022","243","0"
"CA","56020","VENTURA COUNTY FD","2023","283","0"
"CO","00180","NORTH METRO FRD","2003","28","0"
"CO","00180","NORTH METRO FRD","2004","22","0"
"CO","00180","NORTH METRO FRD","2005","39","0"
"CO","00180","NORTH METRO FRD","2006","35","0"
"CO","00180","NORTH METRO FRD","2007","74","0"
"CO","00180","NORTH METRO FRD","2008","76","0"
"CO","00180","NORTH METRO FRD","2009","61","0"
"CO","00180","NORTH METRO FRD","2010","62","0"
"CO","00180","NORTH METRO FRD","2011","53","0"
"CO","00180","NORTH METRO FRD","2012","69","0"
"CO","00180","NORTH METRO FRD","2013","31","0"
"CO","00180","NORTH METRO FRD","2014","21","0"
"CO","00180","NORTH METRO FRD","2015","30","0"
"CO","00180","NORTH METRO FRD","2016","41","0"
"CO","00180","NORTH METRO FRD","2017","51","1"
"CO","00180","NORTH METRO FRD","2018","84","0"
"CO","00180","NORTH METRO FRD","2019","68","0"
"CO","00180","NORTH METRO FRD","2020","78","2"
"CO","00180","NORTH METRO FRD","2021","57","1"
"CO","00180","NORTH METRO FRD","2022","63","0"
"CO","00180","NORTH METRO FRD","2023","56","1"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2002","67","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2003","26","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2004","26","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2005","31","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2006","32","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2007","23","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2008","30","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2009","78","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2010","63","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2011","54","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2012","46","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2013","53","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2014","60","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2015","45","1"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2016","44","1"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2017","47","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2018","84","1"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2019","136","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2020","131","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2021","94","0"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2022","82","1"
"CO","00520","SOUTH METRO FIRE RESCUE AUTHOR","2023","157","4"
"CO","01601","DENVER FD","2002","454","0"
"CO","01601","DENVER FD","2003","478","0"
"CO","01601","DENVER FD","2004","436","0"
"CO","01601","DENVER FD","2005","438","0"
"CO","01601","DENVER FD","2006","409","0"
"CO","01601","DENVER FD","2007","356","0"
"CO","01601","DENVER FD","2008","383","0"
"CO","01601","DENVER FD","2009","137","0"
"CO","01601","DENVER FD","2010","230","0"
"CO","01601","DENVER FD","2011","341","0"
"CO","01601","DENVER FD","2012","145","0"
"CO","01601","DENVER FD","2013","273","0"
"CO","01601","DENVER FD","2014","308","0"
"CO","01601","DENVER FD","2015","281","0"
"CO","01601","DENVER FD","2016","249","0"
"CO","01601","DENVER FD","2017","277","1"
"CO","01601","DENVER FD","2018","77","0"
"CO","01601","DENVER FD","2019","282","0"
"CO","01601","DENVER FD","2020","277","0"
"CO","01601","DENVER FD","2021","173","0"
"CO","01601","DENVER FD","2022","259","0"
"CO","01601","DENVER FD","2023","209","1"
"CO","04118","COLORADO SPRINGS FD","2002","290","0"
"CO","04118","COLORADO SPRINGS FD","2003","269","0"
"CO","04118","COLORADO SPRINGS FD","2004","221","0"
"CO","04118","COLORADO SPRINGS FD","2005","234","0"
"CO","04118","COLORADO SPRINGS FD","2006","221","0"
"CO","04118","COLORADO SPRINGS FD","2007","200","0"
"CO","04118","COLORADO SPRINGS FD","2008","190","0"
"CO","04118","COLORADO SPRINGS FD","2009","236","0"
"CO","04118","COLORADO SPRINGS FD","2010","238","0"
"CO","04118","COLORADO SPRINGS FD","2011","220","0"
"CO","04118","COLORADO SPRINGS FD","2015","160","0"
"CO","04118","COLORADO SPRINGS FD","2016","154","0"
"CO","04118","COLORADO SPRINGS FD","2017","148","0"
"CO","04118","COLORADO SPRINGS FD","2018","199","0"
"CO","04118","COLORADO SPRINGS FD","2019","147","0"
"CO","04118","COLORADO SPRINGS FD","2020","146","1"
"CO","04118","COLORADO SPRINGS FD","2021","152","2"
"CO","04118","COLORADO SPRINGS FD","2022","194","1"
"CO","04118","COLORADO SPRINGS FD","2023","133","2"
"CO","05909","WEST METRO FIRE RESCUE","2002","229","0"
"CO","05909","WEST METRO FIRE RESCUE","2003","180","0"
"CO","05909","WEST METRO FIRE RESCUE","2004","117","0"
"CO","05909","WEST METRO FIRE RESCUE","2005","168","0"
"CO","05909","WEST METRO FIRE RESCUE","2006","122","0"
"CO","05909","WEST METRO FIRE RESCUE","2007","125","0"
"CO","05909","WEST METRO FIRE RESCUE","2008","124","0"
"CO","05909","WEST METRO FIRE RESCUE","2009","109","0"
"CO","05909","WEST METRO FIRE RESCUE","2010","102","0"
"CO","05909","WEST METRO FIRE RESCUE","2011","132","0"
"CO","05909","WEST METRO FIRE RESCUE","2012","157","0"
"CO","05909","WEST METRO FIRE RESCUE","2013","130","0"
"CO","05909","WEST METRO FIRE RESCUE","2014","130","0"
"CO","05909","WEST METRO FIRE RESCUE","2015","104","0"
"CO","05909","WEST METRO FIRE RESCUE","2016","161","2"
"CO","05909","WEST METRO FIRE RESCUE","2017","224","2"
"CO","05909","WEST METRO FIRE RESCUE","2018","211","5"
"CO","05909","WEST METRO FIRE RESCUE","2019","150","0"
"CO","05909","WEST METRO FIRE RESCUE","2020","162","2"
"CO","05909","WEST METRO FIRE RESCUE","2021","119","0"
"CO","05909","WEST METRO FIRE RESCUE","2022","134","0"
"CO","05909","WEST METRO FIRE RESCUE","2023","141","1"
"CO","06960","POUDRE FIRE AUTHORITY","2002","73","0"
"CO","06960","POUDRE FIRE AUTHORITY","2006","82","0"
"CO","06960","POUDRE FIRE AUTHORITY","2007","72","0"
"CO","06960","POUDRE FIRE AUTHORITY","2008","52","0"
"CO","06960","POUDRE FIRE AUTHORITY","2009","76","0"
"CO","06960","POUDRE FIRE AUTHORITY","2010","72","0"
"CO","06960","POUDRE FIRE AUTHORITY","2011","82","0"
"CO","06960","POUDRE FIRE AUTHORITY","2012","121","0"
"CO","06960","POUDRE FIRE AUTHORITY","2013","89","1"
"CO","06960","POUDRE FIRE AUTHORITY","2014","70","0"
"CO","06960","POUDRE FIRE AUTHORITY","2015","83","0"
